index_content,word,nature,content_type,index_word
1682,差劲,n,neg,2
1682,安装,v,neg,3
1682,材料费,n,neg,4
1682,有没有,v,neg,5
1682,标准,n,neg,6
1682,太,d,neg,7
1682,坑,n,neg,8
1685,报装,v,neg,0
1685,收费,n,neg,1
1685,装,v,neg,2
1685,没装,v,neg,3
1685,挂,v,neg,4
1685,墙上,s,neg,5
1685,摆设,v,neg,6
1685,售后服务,l,neg,7
1685,太,d,neg,8
1685,差劲,n,neg,9
1685,收,v,neg,10
1685,费,v,neg,11
1685,服务,vn,neg,12
1685,事,n,neg,13
1685,太气,n,neg,14
1685,客户,n,neg,15
1685,用上,v,neg,16
1685,等于,v,neg,17
1685,没买,v,neg,18
1685,浪费,n,neg,19
1685,钱,n,neg,20
1685,时间,n,neg,21
1686,差,a,neg,0
1686,评,n,neg,1
1686,安装,v,neg,2
1686,人员,n,neg,3
1686,漏装,v,neg,4
1686,混,n,neg,5
1686,水阀,n,neg,6
1687,龟孙,ns,neg,0
1687,管子,n,neg,1
1687,钱,n,neg,2
1687,在家,r,neg,3
1687,放,v,neg,4
1687,按了,p,neg,5
1688,购买,v,neg,0
1688,产品,n,neg,1
1688,降价,n,neg,2
1688,通知,v,neg,3
1688,明,a,neg,4
1688,三十天,m,neg,5
1688,里,f,neg,6
1688,补,v,neg,7
1688,差价,n,neg,8
1688,同意,d,neg,9
1688,看不见,v,neg,10
1688,啥事,r,neg,11
1688,质量,n,neg,12
1688,保障,v,neg,13
1688,回家,n,neg,14
1688,遥控器,n,neg,15
1688,客服,n,neg,16
1688,服务态度,n,neg,17
1689,东西,ns,neg,0
1689,送过来,l,neg,1
1689,价值,n,neg,2
1689,东西,ns,neg,3
1689,安装费,n,neg,4
1689,不想,v,neg,5
1689,真心,d,neg,6
1689,坑,n,neg,7
1690,恶心,n,neg,0
1690,购物,n,neg,1
1690,体验,n,neg,2
1690,没给,v,neg,3
1690,安装,v,neg,4
1690,客服,n,neg,5
1690,电话,n,neg,6
1690,解决不了,v,neg,7
1690,家电,j,neg,8
1690,选择,v,neg,9
1690,大热天,n,neg,10
1690,闹心,v,neg,11
1690,受过,v,neg,12
1690,遗臭万年,i,neg,13
1691,安装,v,neg,0
1691,免费,vn,neg,1
1691,附属,b,neg,2
1691,件,q,neg,3
1691,要钱,v,neg,4
1691,安装,v,neg,5
1691,花,v,neg,6
1691,块,q,neg,7
1692,商品,n,neg,0
1692,服务,vn,neg,1
1692,不好,d,neg,2
1692,失望,v,neg,3
1692,实在,v,neg,4
1692,太,d,neg,5
1692,差,a,neg,6
1692,没话说,l,neg,7
1693,免费,vn,neg,0
1693,安装,v,neg,1
1693,材料费,n,neg,2
1693,花,v,neg,3
1693,黑,a,neg,4
1694,买到,v,neg,0
1694,商品,n,neg,1
1694,货,n,neg,2
1694,对版,v,neg,3
1694,遥控,vn,neg,4
1694,骗人,n,neg,5
1694,装,v,neg,6
1694,费用,n,neg,7
1694,高,a,neg,8
1695,时说,n,neg,0
1695,免费,vn,neg,1
1695,安装,v,neg,2
1695,到货,v,neg,3
1695,安装,v,neg,4
1695,免费,vn,neg,5
1695,配件,n,neg,6
1695,钱,n,neg,7
1695,找遍,v,neg,8
1695,店家,n,neg,9
1695,详情页,n,neg,10
1695,费用,n,neg,11
1695,字,n,neg,12
1695,未,d,neg,13
1695,提,v,neg,14
1695,配件,n,neg,15
1695,配件,n,neg,16
1695,全国,n,neg,17
1695,统一价,l,neg,18
1695,装,n,neg,19
1695,漏水,n,neg,20
1695,保修,v,neg,21
1695,逼,v,neg,22
1695,花,n,neg,23
1695,这份,mq,neg,24
1695,钱,n,neg,25
1695,哪们,r,neg,26
1695,子,ng,neg,27
1695,免费,vn,neg,28
1695,安装,v,neg,29
1695,实体店,n,neg,30
1695,免费,vn,neg,31
1695,安装,v,neg,32
1695,机器,n,neg,33
1695,价钱,n,neg,34
1695,一毛不花,i,neg,35
1695,实体店,n,neg,36
1695,安完,v,neg,37
1695,配件,n,neg,38
1695,图,n,neg,39
1695,几个,m,neg,40
1695,东西,ns,neg,41
1695,值,n,neg,42
1695,几个,m,neg,43
1695,钱,n,neg,44
1695,看吧,n,neg,45
1695,师傅,nr,neg,46
1695,提货,v,neg,47
1695,上楼,ns,neg,48
1695,时,n,neg,49
1695,货物,n,neg,50
1695,楼梯,n,neg,51
1695,滚下去,l,neg,52
1695,师傅,nr,neg,53
1695,说换,v,neg,54
1695,一台,m,neg,55
1695,分钟,q,neg,56
1695,换回来,n,neg,57
1695,速度,n,neg,58
1695,挺快,v,neg,59
1695,换,v,neg,60
1695,换货,nz,neg,61
1695,查询,v,neg,62
1695,客服,n,neg,63
1695,查询,v,neg,64
1695,不到,v,neg,65
1695,担心,v,neg,66
1696,安装,v,neg,0
1696,差评,n,neg,1
1696,零件,mq,neg,2
1696,加,v,neg,3
1696,手工费,n,neg,4
1696,六百块,m,neg,5
1696,钱,n,neg,6
1696,开玩笑,v,neg,7
1696,安装,v,neg,8
1696,坑,n,neg,9
1698,安装费,n,neg,0
1698,贵,a,neg,1
1698,条管,n,neg,2
1698,接头,v,neg,3
1698,收,v,neg,4
1698,收费,n,neg,5
1698,标准,n,neg,6
1698,很贵,a,neg,7
1698,分,v,neg,8
1698,站点,n,neg,9
1698,售后,n,neg,10
1698,客服,n,neg,11
1698,人员,n,neg,12
1698,态度恶劣,n,neg,13
1698,一点,m,neg,14
1698,配送,v,neg,15
1698,家里,s,neg,16
1698,电梯,n,neg,17
1698,配送,v,neg,18
1698,师傅,nr,neg,19
1698,背上,f,neg,20
1698,楼,n,neg,21
1698,辛苦,a,neg,22
1698,想想,v,neg,23
1698,不爽,a,neg,24
1698,售后服务,l,neg,25
1698,预约,v,neg,26
1698,安装,v,neg,27
1698,我个,r,neg,28
1698,电话,n,neg,29
1698,客服,n,neg,30
1698,人员,n,neg,31
1698,安装,v,neg,32
1698,装,v,neg,33
1698,囖,zg,neg,34
1698,装,v,neg,35
1698,囖,yg,neg,36
1698,感觉,n,neg,37
1698,舒服,a,neg,38
1699,配件,n,neg,0
1699,太贵,nr,neg,1
1700,太,d,neg,0
1700,坑人,n,neg,1
1700,安装,v,neg,2
1700,管件,n,neg,3
1700,太贵,nr,neg,4
1700,价格,n,neg,5
1700,瞎,v,neg,6
1700,收费,n,neg,7
1700,挂,v,neg,8
1700,墙,n,neg,9
1700,架子,n,neg,10
1700,塑料,n,neg,11
1700,弯头,v,neg,12
1700,安装,v,neg,13
1700,破,v,neg,14
1700,管件,n,neg,15
1700,收,v,neg,16
1700,收费,n,neg,17
1700,真,d,neg,18
1702,安装,v,neg,0
1702,人员,n,neg,1
1702,收费,n,neg,2
1702,投诉,v,neg,3
1702,投诉,v,neg,4
1702,生气,n,neg,5
1702,差,a,neg,6
1702,评,n,neg,7
1703,安装,v,neg,0
1703,师傅,nr,neg,1
1703,两个,m,neg,2
1703,服务态度,n,neg,3
1703,实在,v,neg,4
1703,太差,n,neg,5
1703,挑三拣四,i,neg,6
1704,遥控,vn,neg,0
1704,没用,v,neg,1
1704,几次,m,neg,2
1704,保修,v,neg,3
1704,装,v,neg,4
1704,高,a,neg,5
1704,麻烦,an,neg,6
1704,死,v,neg,7
1706,漏水,n,neg,0
1707,安装,v,neg,0
1707,水平,n,neg,1
1707,差,a,neg,2
1708,建议,n,neg,0
1708,产品,n,neg,1
1708,欺骗,v,neg,2
1708,特强,nr,neg,3
1708,质量,n,neg,4
1708,先,d,neg,5
1708,安装,v,neg,6
1708,一块,m,neg,7
1708,拐弯抹角,i,neg,8
1708,骗钱,n,neg,9
1709,发票,n,neg,0
1709,打电话,l,neg,1
1709,打电话,l,neg,2
1709,没人接,v,neg,3
1709,商城,ns,neg,4
1709,服务,vn,neg,5
1709,太,d,neg,6
1709,差,a,neg,7
1709,退货,v,neg,8
1710,服务,vn,neg,0
1710,极差,n,neg,1
1710,安装,v,neg,2
1710,安排,v,neg,3
1710,年后,t,neg,4
1710,最少,d,neg,5
1710,天,q,neg,6
1710,时间,n,neg,7
1710,真的,d,neg,8
1710,太,d,neg,9
1710,垃圾,n,neg,10
1710,推卸,v,neg,11
1710,责任,n,neg,12
1710,差,a,neg,13
1710,评,n,neg,14
1710,退货,v,neg,15
1711,差,a,neg,0
1711,到货,v,neg,1
1711,速度慢,n,neg,2
1711,迟迟,d,neg,3
1711,未,d,neg,4
1711,安排,v,neg,5
1711,人员,n,neg,6
1711,安装,v,neg,7
1712,产品,n,neg,0
1712,几天,m,neg,1
1712,快递,v,neg,2
1712,员,zg,neg,3
1712,送货,v,neg,4
1712,送到,v,neg,5
1712,家里,s,neg,6
1712,安装,v,neg,7
1712,须要,v,neg,8
1712,没用,v,neg,9
1712,多长,n,neg,10
1712,收,v,neg,11
1712,爸妈,n,neg,12
1712,安装费,n,neg,13
1712,不合理,n,neg,14
1712,写,v,neg,15
1712,安装,v,neg,16
1712,免费,vn,neg,17
1712,地方,n,neg,18
1712,变,v,neg,19
1713,加热,v,neg,0
1713,速度,n,neg,1
1713,太慢,a,neg,2
1713,小时,n,neg,3
1713,从度,d,neg,4
1713,变到,v,neg,5
1713,度,q,neg,6
1713,洗,v,neg,7
1713,澡,n,neg,8
1713,至少,d,neg,9
1713,加热,v,neg,10
1713,小时,n,neg,11
1713,怀疑,v,neg,12
1713,质量,n,neg,13
1713,好评,v,neg,14
1713,水军,n,neg,15
1714,升温,v,neg,0
1714,较慢,a,neg,1
1714,安装费,n,neg,2
1714,贵,a,neg,3
1714,离谱,n,neg,4
1714,几个,m,neg,5
1714,螺丝,n,neg,6
1714,一米,m,neg,7
1714,管子,n,neg,8
1714,安装费,n,neg,9
1714,坑人,n,neg,10
1714,点,q,neg,11
1714,材料,n,neg,12
1714,买超,v,neg,13
1714,回访,v,neg,14
1714,扯淡,v,neg,15
1715,早,a,neg,0
1715,两天,m,neg,1
1715,回老家,n,neg,2
1715,搬,v,neg,3
1715,新房,n,neg,4
1715,请客,v,neg,5
1715,新装,n,neg,6
1715,热水,n,neg,7
1715,压根,n,neg,8
1715,从度,d,neg,9
1715,烧到,v,neg,10
1715,度用,v,neg,11
1715,时间,n,neg,12
1715,小时,n,neg,13
1715,温度,n,neg,14
1715,度,q,neg,15
1715,连续,a,neg,16
1715,两个,m,neg,17
1715,洗澡,v,neg,18
1715,水温,n,neg,19
1715,降到,v,neg,20
1715,度,zg,neg,21
1715,洗,v,neg,22
1715,热水澡,n,neg,23
1715,反正,d,neg,24
1715,一夜,m,neg,25
1715,没睡,v,neg,26
1715,希望,v,neg,27
1715,能派,n,neg,28
1715,师傅,nr,neg,29
1716,师傅,nr,neg,0
1716,不肯,v,neg,1
1716,装,v,neg,2
1717,烧水,n,neg,0
1717,太慢,a,neg,1
1717,烧,v,neg,2
1717,一缸水,n,neg,3
1717,三四个,m,neg,4
1717,小时,n,neg,5
1717,慢慢,d,neg,6
1718,后悔,v,neg,0
1718,水,n,neg,1
1718,温度,n,neg,2
1718,烧,v,neg,3
1718,两,m,neg,4
1718,小时,n,neg,5
1718,才度,n,neg,6
1718,烧,v,neg,7
1718,小时,n,neg,8
1718,多度,m,neg,9
1718,两个,m,neg,10
1718,第三个,m,neg,11
1718,冲到,v,neg,12
1718,一半,m,neg,13
1718,浑身,n,neg,14
1718,泡沫,n,neg,15
1718,热水,n,neg,16
1718,建议,n,neg,17
1718,这款,r,neg,18
1718,烧水,n,neg,19
1718,太,d,neg,20
1718,漫,v,neg,21
1718,瓦,n,neg,22
1718,功率,n,neg,23
1718,真心,d,neg,24
1718,不行,v,neg,25
1719,今日,t,neg,0
1719,收到,v,neg,1
1719,货,n,neg,2
1719,七八天,m,neg,3
1719,力,n,neg,4
1719,装,v,neg,5
1719,花钱买,ns,neg,6
1719,零件,mq,neg,7
1719,配件,n,neg,8
1719,有点儿,r,neg,9
1719,太,d,neg,10
1719,家电,j,neg,11
1719,厂商,n,neg,12
1719,送货上门,l,neg,13
1719,包装,v,neg,14
1721,这帮,mq,neg,0
1721,朋友,n,neg,1
1721,售后,n,neg,2
1721,安装,v,neg,3
1721,太,d,neg,4
1721,失望,v,neg,5
1721,明明,t,neg,6
1721,备,v,neg,7
1721,两条,m,neg,8
1721,进水管,n,neg,9
1721,不用,v,neg,10
1721,售后,n,neg,11
1721,师傅,nr,neg,12
1721,非的,d,neg,13
1721,年轻人,n,neg,14
1721,在家,r,neg,15
1721,老人家,n,neg,16
1721,强烈推荐,i,neg,17
1721,两条,m,neg,18
1721,进水管,n,neg,19
1721,两条,m,neg,20
1721,才块,n,neg,21
1721,名副其实,i,neg,22
1721,超,v,neg,23
1721,坑,n,neg,24
1721,搞,v,neg,25
1721,难,a,neg,26
1721,做,v,neg,27
1721,本来,t,neg,28
1721,实体店,n,neg,29
1721,店,n,neg,30
1721,产品,n,neg,31
1721,推给,v,neg,32
1721,希望,v,neg,33
1721,在线,b,neg,34
1721,满意,v,neg,35
1721,答复,v,neg,36
1722,装,v,neg,0
1722,试,v,neg,1
1722,热水,n,neg,2
1722,一会儿,m,neg,3
1722,烫,v,neg,4
1722,要死,v,neg,5
1722,一会儿,m,neg,6
1722,源源不断,i,neg,7
1722,凉水,n,neg,8
1722,感觉,n,neg,9
1722,受不了,l,neg,10
1722,建议,n,neg,11
1722,购买,v,neg,12
1722,款,m,neg,13
1723,师傅,nr,neg,0
1723,完全安装,nz,neg,1
1723,打电话,l,neg,2
1723,不接,v,neg,3
1723,事实,n,neg,4
1723,求,v,neg,5
1723,差,a,neg,6
1723,评,n,neg,7
1724,装,v,neg,0
1724,县城,n,neg,1
1724,拉,v,neg,2
1724,货,n,neg,3
1724,回老家,n,neg,4
1724,成交,v,neg,5
1724,到货,v,neg,6
1724,天,q,neg,7
1724,差,a,neg,8
1724,评,n,neg,9
1725,烧水,n,neg,0
1725,速度,n,neg,1
1725,超慢,v,neg,2
1725,一家人,n,neg,3
1725,回来,v,neg,4
1725,洗澡,v,neg,5
1725,很久,m,neg,6
1725,值得,v,neg,7
1726,消费,vn,neg,0
1726,令,v,neg,1
1726,生气,n,neg,2
1726,安装,v,neg,3
1726,服务,vn,neg,4
1726,广州,ns,neg,5
1726,海珠区,ns,neg,6
1726,新港,ns,neg,7
1726,西,f,neg,8
1726,地区,n,neg,9
1726,太,d,neg,10
1726,差,a,neg,11
1726,周三,t,neg,12
1726,预约,v,neg,13
1726,周五,t,neg,14
1726,点,m,neg,15
1726,上门,ns,neg,16
1726,安装,v,neg,17
1726,周五,t,neg,18
1726,点,m,neg,19
1726,安装,v,neg,20
1726,人员,n,neg,21
1726,打电话,l,neg,22
1726,预约,v,neg,23
1726,电话,n,neg,24
1726,时间,n,neg,25
1726,下午,t,neg,26
1726,安装,v,neg,27
1726,打电话,l,neg,28
1726,提早,v,neg,29
1726,两天,m,neg,30
1726,预约,v,neg,31
1726,时间,n,neg,32
1726,安排,v,neg,33
1726,差,a,neg,34
1726,恶虐,a,neg,35
1726,借口,n,neg,36
1726,请假,v,neg,37
1726,在家,r,neg,38
1726,上午,t,neg,39
1726,几个,m,neg,40
1726,吵,v,neg,41
1726,很久,m,neg,42
1726,肯,v,neg,43
1726,中午,t,neg,44
1726,电话,n,neg,45
1726,预约,v,neg,46
1726,时,n,neg,47
1726,特意,d,neg,48
1726,问,n,neg,49
1726,明白,nr,neg,50
1726,要否,v,neg,51
1726,收费,n,neg,52
1726,客服,n,neg,53
1726,水管,n,neg,54
1726,收费,n,neg,55
1726,收费,n,neg,56
1726,上门,ns,neg,57
1726,零件,mq,neg,58
1726,收费,n,neg,59
1726,转弯,v,neg,60
1726,接口,v,neg,61
1726,收元,n,neg,62
1726,打劫,v,neg,63
1726,安装,v,neg,64
1726,出示,v,neg,65
1726,收费,n,neg,66
1726,标准,n,neg,67
1726,小册子,n,neg,68
1726,零件,mq,neg,69
1726,图片,n,neg,70
1726,全,a,neg,71
1726,拉伸,v,neg,72
1726,变形,n,neg,73
1726,小图标,nr,neg,74
1726,识别,v,neg,75
1726,零件,mq,neg,76
1726,实际上,d,neg,77
1726,开价,v,neg,78
1726,安装,v,neg,79
1726,人员,n,neg,80
1726,装,v,neg,81
1726,水管,n,neg,82
1726,时,n,neg,83
1726,有意,v,neg,84
1726,装,n,neg,85
1726,两个,m,neg,86
1726,弯位,n,neg,87
1726,估计,v,neg,88
1726,多用,b,neg,89
1726,几个,m,neg,90
1726,转弯,v,neg,91
1726,接口,v,neg,92
1726,难看,v,neg,93
1726,糟糕,a,neg,94
1726,出水,v,neg,95
1726,水压,n,neg,96
1726,冷水,n,neg,97
1726,降低,v,neg,98
1726,安装,v,neg,99
1726,人员,n,neg,100
1726,承认,v,neg,101
1726,安装,v,neg,102
1726,两个,m,neg,103
1726,储水,n,neg,104
1726,发现,v,neg,105
1726,安装,v,neg,106
1726,人员,n,neg,107
1726,一共,j,neg,108
1726,收,v,neg,109
1726,安装,v,neg,110
1726,人员,n,neg,111
1726,电话,n,neg,112
1726,回访,v,neg,113
1726,时,n,neg,114
1726,记得,v,neg,115
1726,好评,v,neg,116
1726,心想,n,neg,117
1726,便宜,a,neg,118
1726,想,v,neg,119
1726,占,v,neg,120
1726,电话,n,neg,121
1726,回访,v,neg,122
1726,投诉,v,neg,123
1726,应付,vn,neg,124
1726,打交道,v,neg,125
1727,满意,v,neg,0
1727,发票,n,neg,1
1727,售后,n,neg,2
1727,客服,n,neg,3
1727,回复,v,neg,4
1727,绝不会,l,neg,5
1727,再来,d,neg,6
1727,第二次,m,neg,7
1728,网上,s,neg,0
1728,注明,v,neg,1
1728,日,m,neg,2
1728,送货,v,neg,3
1728,日,m,neg,4
1728,影子,n,neg,5
1728,网上,s,neg,6
1728,写,v,neg,7
1728,明日,t,neg,8
1728,配送,v,neg,9
1728,完毕,v,neg,10
1728,日,m,neg,11
1728,影子,n,neg,12
1728,两个,m,neg,13
1728,电话,n,neg,14
1728,没人接,v,neg,15
1728,服务,vn,neg,16
1728,差,a,neg,17
1729,水管,n,neg,0
1729,放水,v,neg,1
1729,开关,v,neg,2
1729,真,d,neg,3
1729,烂,n,neg,4
1729,真,d,neg,5
1730,止回阀,l,neg,0
1730,不起作用,l,neg,1
1730,能效,n,neg,2
1730,标识,n,neg,3
1730,怀疑,v,neg,4
1730,假货,n,neg,5
1730,实体店,n,neg,6
1731,东西,ns,neg,0
1731,好不好,l,neg,1
1731,安装,v,neg,2
1731,送,v,neg,3
1731,快递,v,neg,4
1731,差,a,neg,5
1731,极致,d,neg,6
1731,没见,v,neg,7
1731,自大狂,l,neg,8
1731,妄,d,neg,9
1731,快递,v,neg,10
1731,哥,n,neg,11
1731,大清早,l,neg,12
1731,打电话,l,neg,13
1731,接到,v,neg,14
1731,几秒,m,neg,15
1731,回,v,neg,16
1731,电话,n,neg,17
1731,劈头盖脸,i,neg,18
1731,骂,v,neg,19
1731,一顿,m,neg,20
1731,质问,n,neg,21
1731,东西,ns,neg,22
1731,扒拉,v,neg,23
1731,扒拉,v,neg,24
1731,骂,v,neg,25
1731,一堆,m,neg,26
1731,太,d,neg,27
1731,素质,n,neg,28
1731,太,d,neg,29
1731,没教养,l,neg,30
1731,第一次,m,neg,31
1731,东西,ns,neg,32
1732,害,v,neg,0
1732,安装,v,neg,1
1732,半天,m,neg,2
1732,差,a,neg,3
1732,评,n,neg,4
1733,昨天,t,neg,0
1733,降价,n,neg,1
1733,垃圾,n,neg,2
1734,购买,v,neg,0
1734,前,f,neg,1
1734,说好,v,neg,2
1734,安装费,n,neg,3
1734,封顶,n,neg,4
1734,安装,v,neg,5
1734,时,ng,neg,6
1734,找,v,neg,7
1734,理由,n,neg,8
1734,收费,n,neg,9
1734,一共,j,neg,10
1734,收,v,neg,11
1735,安装,v,neg,0
1735,开玩笑,v,neg,1
1735,费用,n,neg,2
1735,写,v,neg,3
1735,大点,m,neg,4
1736,差,a,neg,0
1736,评差,n,neg,1
1736,评差,n,neg,2
1736,评差,n,neg,3
1736,评,v,neg,4
1736,家电,j,neg,5
1736,后悔,v,neg,6
1736,购物,n,neg,7
1736,问,n,neg,8
1736,客户,n,neg,9
1736,踢皮球,n,neg,10
1736,商品,n,neg,11
1736,太,d,neg,12
1736,坑人,n,neg,13
1736,收,v,neg,14
1736,安装费,n,neg,15
1736,其他费用,l,neg,16
1736,收,v,neg,17
1736,太贵,nr,neg,18
1736,双要,b,neg,19
1736,到时候,l,neg,20
1736,坑,n,neg,21
1736,一把,m,neg,22
1736,安装费,n,neg,23
1736,不收,v,neg,24
1736,其他费用,l,neg,25
1736,收得,v,neg,26
1736,超贵,a,neg,27
1736,朋友,n,neg,28
1736,非要,b,neg,29
1736,开关,v,neg,30
1736,花酒,n,neg,31
1736,二十块,m,neg,32
1736,安装,v,neg,33
1736,师傅,nr,neg,34
1736,卖,v,neg,35
1736,块,zg,neg,36
1736,省,n,neg,37
1736,一笔,m,neg,38
1736,钱,n,neg,39
1736,安装,v,neg,40
1736,师傅,nr,neg,41
1736,吓唬,v,neg,42
1736,告诉,v,neg,43
1736,不用,v,neg,44
1736,带来,v,neg,45
1736,材料,n,neg,46
1736,保修,v,neg,47
1736,钱,n,neg,48
1736,赚,v,neg,49
1736,其他费用,l,neg,50
1736,很贵,a,neg,51
1736,超出,v,neg,52
1736,人工费,n,neg,53
1736,几根,m,neg,54
1736,水管,n,neg,55
1736,花,v,neg,56
1736,块钱,n,neg,57
1736,最低,a,neg,58
1736,端,v,neg,59
1736,产品,n,neg,60
1736,朋友,n,neg,61
1736,同价位,n,neg,62
1736,阿诗,nr,neg,63
1736,丹顿,ns,neg,64
1736,功能,n,neg,65
1736,好多,m,neg,66
1736,出水,v,neg,67
1736,断电,n,neg,68
1736,功能,n,neg,69
1736,好多,m,neg,70
1736,参考,v,neg,71
1736,参考,v,neg,72
1737,遥控器,n,neg,0
1737,没用,v,neg,1
1737,坏,a,neg,2
1737,质量,n,neg,3
1737,特别,d,neg,4
1737,差,a,neg,5
1738,配件,n,neg,0
1738,花,v,neg,1
1739,逗我,v,neg,0
1739,打电话,l,neg,1
1739,周四,t,neg,2
1739,装,v,neg,3
1739,施工,vn,neg,4
1739,未,d,neg,5
1739,完调,v,neg,6
1739,周日,t,neg,7
1739,装,v,neg,8
1739,给我发,n,neg,9
1739,短信,n,neg,10
1739,取消,v,neg,11
1739,安装,v,neg,12
1739,调,v,neg,13
1739,时间,n,neg,14
1739,打给,v,neg,15
1739,安装,v,neg,16
1739,电话,n,neg,17
1739,不通,a,neg,18
1739,不让,v,neg,19
1739,自已,d,neg,20
1739,装,v,neg,21
1740,差,a,neg,0
1740,评,n,neg,1
1740,售后,n,neg,2
1740,超级,b,neg,3
1740,差,a,neg,4
1740,安装费,n,neg,5
1740,商品,n,neg,6
1740,贵,a,neg,7
1740,乱收费,n,neg,8
1740,乱收费,n,neg,9
1740,师傅,nr,neg,10
1740,使坏,v,neg,11
1740,破坏,v,neg,12
1740,产品,n,neg,13
1740,破坏,v,neg,14
1740,墙,n,neg,15
1740,难看,v,neg,16
1740,脸色,n,neg,17
1741,产品,n,neg,0
1741,还好,v,neg,1
1741,水龙头,n,neg,2
1741,开关,v,neg,3
1741,不配,v,neg,4
1741,安装,v,neg,5
1741,材料,n,neg,6
1741,太,d,neg,7
1741,黑市,ns,neg,8
1741,面上,f,neg,9
1741,不到,v,neg,10
1741,材料,n,neg,11
1741,美要,a,neg,12
1741,要买,v,neg,13
1741,亲,n,neg,14
1741,材料,n,neg,15
1741,真是太,nr,neg,16
1741,黑,a,neg,17
1742,送货,v,neg,0
1742,天,q,neg,1
1742,安装,v,neg,2
1742,一个月,m,neg,3
1742,牛气,n,neg,4
1742,投诉,v,neg,5
1742,客服,n,neg,6
1742,态度,n,neg,7
1742,不行,v,neg,8
1742,事情,n,neg,9
1742,开头,v,neg,10
1742,音信,n,neg,11
1742,懒得,v,neg,12
1742,催,v,neg,13
1742,第一次,m,neg,14
1742,差评,n,neg,15
1743,不用,v,neg,0
1743,配件,n,neg,1
1743,安装,v,neg,2
1743,师傅,nr,neg,3
1743,刁难,a,neg,4
1743,跑,v,neg,5
1743,几次,m,neg,6
1743,差,a,neg,7
1743,评,n,neg,8
1744,这款,r,neg,0
1744,不咋地,z,neg,1
1744,设定,v,neg,2
1744,度,zg,neg,3
1744,掉,v,neg,4
1744,到度,d,neg,5
1744,加温,v,neg,6
1744,差,n,neg,7
1744,十度,d,neg,8
1744,加温,v,neg,9
1744,控温,v,neg,10
1744,精度,n,neg,11
1744,太,d,neg,12
1744,差,a,neg,13
1744,冬天,t,neg,14
1744,洗澡,v,neg,15
1744,有时候,l,neg,16
1744,温度,n,neg,17
1744,掉,v,neg,18
1744,接近,v,neg,19
1744,度,q,neg,20
1744,厂家,n,neg,21
1744,真的,d,neg,22
1744,节省,n,neg,23
1744,家,q,neg,24
1744,功率,n,neg,25
1744,点,m,neg,26
1744,加温,v,neg,27
1744,慢,a,neg,28
1744,和瓦,nr,neg,29
1744,加温,v,neg,30
1744,设计,vn,neg,31
1744,鸡肋,n,neg,32
1745,售后,n,neg,0
1745,安装,v,neg,1
1745,售后,n,neg,2
1745,安装,v,neg,3
1745,安装,v,neg,4
1745,一台,m,neg,5
1745,空调,n,neg,6
1745,贵,a,neg,7
1745,购买,v,neg,8
1745,黑,a,neg,9
1745,安装,v,neg,10
1745,吭,v,neg,11
1745,钱,n,neg,12
1745,打算,v,neg,13
1745,热线,n,neg,14
1745,咨询,vn,neg,15
1745,机器,n,neg,16
1745,买回来,l,neg,17
1745,贵,a,neg,18
1745,费用,n,neg,19
1745,真,d,neg,20
1745,吭,v,neg,21
1746,安装,v,neg,0
1746,先,d,neg,1
1746,找,v,neg,2
1746,毛病,n,neg,3
1746,不行,v,neg,4
1746,不行,v,neg,5
1746,原位,n,neg,6
1746,替换,v,neg,7
1746,装,v,neg,8
1746,换,nz,neg,9
1746,算来算去,l,neg,10
1746,算,v,neg,11
1746,一堆,m,neg,12
1746,钱,n,neg,13
1746,爱装不装,l,neg,14
1746,垃圾,n,neg,15
1747,安装,v,neg,0
1747,打电话,l,neg,1
1747,厂家,n,neg,2
1747,推卸责任,n,neg,3
1747,差,a,neg,4
1747,评,n,neg,5
1747,气死我了,l,neg,6
1747,包,v,neg,7
1747,安装,v,neg,8
1747,欺,vn,neg,9
1747,消费者,n,neg,10
1748,系统,n,neg,0
1748,最少,d,neg,1
1748,分,v,neg,2
1748,号,m,neg,3
1748,台,q,neg,4
1748,升,v,neg,5
1748,商品,n,neg,6
1748,介绍,v,neg,7
1748,评价,n,neg,8
1748,晒,v,neg,9
1748,送,v,neg,10
1748,电烤箱,n,neg,11
1748,问,n,neg,12
1748,客服,n,neg,13
1748,搪塞,v,neg,14
1748,耐心,a,neg,15
1748,等待,v,neg,16
1748,月,m,neg,17
1748,之内,f,neg,18
1748,审核,v,neg,19
1748,发货,n,neg,20
1748,客服,n,neg,21
1748,爱,v,neg,22
1748,听,v,neg,23
1748,拉,v,neg,24
1748,黑,a,neg,25
1748,客服,n,neg,26
1748,对话,n,neg,27
1748,截图,v,neg,28
1748,请,v,neg,29
1748,官方,n,neg,30
1748,介入,v,neg,31
1748,起码,n,neg,32
1748,服务态度,n,neg,33
1748,解决问题,n,neg,34
1748,投诉,v,neg,35
1748,回复,v,neg,36
1748,回复,v,neg,37
1748,我会,n,neg,38
1748,追评,v,neg,39
1748,解决,v,neg,40
1748,投诉,v,neg,41
1748,一步,m,neg,42
1748,试想,v,neg,43
1748,一家,m,neg,44
1748,用户,n,neg,45
1748,拉黑,nrt,neg,46
1748,店铺,n,neg,47
1748,撇开,v,neg,48
1748,商品质量,n,neg,49
1748,失望,v,neg,50
1749,客服,n,neg,0
1749,态度,n,neg,1
1749,满意,v,neg,2
1749,没用,v,neg,3
1749,遥控器,n,neg,4
